,Date,SumA,SumB,SumC,SumD,POD,FAR,Accuracy,Start,Duration
2019016,2019-01-16 00:00:00,1138226,169302,229948,430824,0.8319307339563535,0.12948250438996334,0.7971599857745263,2021-03-11 15:24:23.341799,30.712609
2019017,2019-01-17 00:00:00,1962307,168451,212580,440753,0.9022569908229715,0.07905684268227552,0.8631398901831873,2021-03-11 15:24:23.341799,30.132679
2019018,2019-01-18 00:00:00,1874782,156693,215358,393567,0.8969647966164946,0.07713262530919653,0.8590929404635661,2021-03-11 15:24:23.341799,29.549914
2019019,2019-01-19 00:00:00,2785682,272447,317253,651339,0.8977571234975918,0.08908943998111263,0.853553300563908,2021-03-11 15:24:23.341799,30.809679
2019020,2019-01-20 00:00:00,2935058,240900,245582,536590,0.9227884953971528,0.07585112901367083,0.8770929706704934,2021-03-11 15:24:23.341799,31.814277
2019021,2019-01-21 00:00:00,2277077,301162,453490,918647,0.8339209402296299,0.11680918642530813,0.8089670451622832,2021-03-11 15:24:23.341799,31.649757
2019022,2019-01-22 00:00:00,2287674,259527,272369,668795,0.8936076464340638,0.10188713022647211,0.8475228366297678,2021-03-11 15:24:23.341799,31.923942
2019023,2019-01-23 00:00:00,2487815,268480,400748,640101,0.8612638879608996,0.09740611944657593,0.8237549063190651,2021-03-11 15:24:23.341799,30.561207
2019024,2019-01-24 00:00:00,2715961,312783,374515,682219,0.8788164023923822,0.1032715211321921,0.831770480712416,2021-03-11 15:24:23.341799,29.956164
2019025,2019-01-25 00:00:00,2530200,293687,278664,614996,0.900791209542363,0.10400097454324482,0.8460406822025384,2021-03-11 15:24:23.341799,31.105331
2019026,,,,,,,,,,
2019027,,,,,,,,,,
2019028,,,,,,,,,,
2019029,2019-01-29 00:00:00,3344075,241099,262936,414293,0.9271041868183933,0.06724889782197462,0.8817486286491446,2021-03-11 15:24:23.341799,31.512106
2019030,,,,,,,,,,
2019031,,,,,,,,,,
2019032,2019-02-01 00:00:00,2780380,280269,179652,404962,0.9393074128928336,0.09157175487943897,0.8738305027648211,2021-03-11 15:24:23.341799,40.233823
2019033,2019-02-02 00:00:00,2706094,155889,232765,293464,0.9207974931767737,0.05446887699891998,0.8852923016623517,2021-03-11 15:24:23.341799,39.473556
2019034,2019-02-03 00:00:00,2881489,257695,351642,325440,0.8912379362296177,0.08208980422937935,0.8403316225860566,2021-03-11 15:24:23.341799,39.147233
2019035,2019-02-04 00:00:00,2496658,215647,332615,332199,0.8824379973229872,0.07950691386108863,0.8376539292811417,2021-03-11 15:24:23.341799,39.042842
2019036,2019-02-05 00:00:00,2380573,219254,380322,331923,0.8622468438676588,0.08433407299793409,0.818972534413503,2021-03-11 15:24:23.341799,41.055572
2019037,2019-02-06 00:00:00,2457414,230854,400623,308764,0.8598258175104101,0.08587462261947097,0.8141432841180167,2021-03-11 15:24:23.341799,39.405684
2019038,2019-02-07 00:00:00,2016958,196325,246886,281460,0.8909438989612358,0.08870307141020828,0.838340271422574,2021-03-11 15:24:23.341799,40.237671
2019039,2019-02-08 00:00:00,2675141,192140,428979,321376,0.8618033452314988,0.0670112207349053,0.8283080442587369,2021-03-11 15:24:23.341799,39.965403
2019040,2019-02-09 00:00:00,3681232,329014,411720,325428,0.8994075669590066,0.08204334596929964,0.8439703972326712,2021-03-11 15:24:23.341799,39.310794
2019041,2019-02-10 00:00:00,3560496,328763,283365,385654,0.9262811532466965,0.08453101220566694,0.8657106916252146,2021-03-11 15:24:23.341799,40.810713
2019042,2019-02-11 00:00:00,5306139,459924,638819,437370,0.8925444048553413,0.07976395679339612,0.8394179284831953,2021-03-11 15:24:23.341799,41.675275
2019043,2019-02-12 00:00:00,5518972,576466,695120,471143,0.8881381221906596,0.09457335141461533,0.8248914407244253,2021-03-11 15:24:23.341799,41.386829
2019044,2019-02-13 00:00:00,5927836,419317,517391,471608,0.9197249375390503,0.06606379269571727,0.8723161679310898,2021-03-11 15:24:23.341799,40.626051
2019045,2019-02-14 00:00:00,7182791,474941,519401,524021,0.9325645218919497,0.062021104943343536,0.8857229742169832,2021-03-11 15:24:23.341799,40.476906
2019046,2019-02-15 00:00:00,6236565,551552,600562,661872,0.912161643333523,0.08125257711380049,0.8568900439237016,2021-03-11 15:24:23.341799,40.324945
2019047,2019-02-16 00:00:00,5127436,466283,725914,1040828,0.8759831549454585,0.08335831671201217,0.8380268572851619,2021-03-11 15:24:23.341799,41.421332
2019048,2019-02-17 00:00:00,6227660,636846,983558,1083869,0.8636072297356702,0.09277375531465774,0.8185830547542172,2021-03-11 15:24:23.341799,41.482778
2019049,2019-02-18 00:00:00,6526866,798453,868675,1809976,0.8825407093274177,0.10899907567165334,0.8333533587165896,2021-03-11 15:24:23.341799,40.133173
2019050,2019-02-19 00:00:00,8407487,736484,747207,1277111,0.9183799043419693,0.0805431250820896,0.8671514499669556,2021-03-11 15:24:23.341799,40.059403
2019051,2019-02-20 00:00:00,7944663,736282,973235,1245335,0.8908672200556679,0.08481588122030494,0.8431565991697796,2021-03-11 15:24:23.341799,40.82899
2019052,2019-02-21 00:00:00,7643928,813266,871331,1440846,0.8976741635222135,0.09616262793545945,0.8435751725890026,2021-03-11 15:24:23.341799,41.236441
2019053,2019-02-22 00:00:00,9268749,768635,813499,1328026,0.9193137284462751,0.07657722370689414,0.870092304655532,2021-03-11 15:24:23.341799,42.019304
2019054,2019-02-23 00:00:00,9134768,807814,650247,873539,0.9335466527133581,0.08124790924530469,0.8728402053727911,2021-03-11 15:24:23.341799,41.330563
2019055,2019-02-24 00:00:00,9979454,714909,645008,898766,0.9392902906518937,0.06684914286152434,0.8888787566277448,2021-03-11 15:24:23.341799,42.270812
2019056,2019-02-25 00:00:00,8162142,647803,734441,1157993,0.9174468444795041,0.07353087902364884,0.8708470331689805,2021-03-11 15:24:23.341799,41.547542
2019057,2019-02-26 00:00:00,8695540,717648,869744,1387544,0.9090728513654168,0.07623857082212743,0.8639822403130772,2021-03-11 15:24:23.341799,41.354438
2019058,2019-02-27 00:00:00,9354090,741331,695014,1244124,0.9308382120435812,0.07343240068938185,0.8806483062653148,2021-03-11 15:24:23.341799,41.188815
2019059,2019-02-28 00:00:00,9780204,837048,857329,1308163,0.9194052794007783,0.07883847910928364,0.867448100345278,2021-03-11 15:24:23.341799,41.586421
2019060,2019-03-01 00:00:00,10683717,1068934,767664,1602132,0.9329631945701571,0.09095258593146346,0.8699518574932517,2021-03-11 15:24:23.341799,41.811692
